,name,age,position,ovr_rating,pot_rating
15,Carlos Matheu,33,CB,68,68
16,Cédric Cambon,31,CBCDM,68,68
17,Fabien Camus,33,CAMLMRM,68,68
18,Andrea Esposito,32,CB,68,68
19,Themistoklis Tzimopoulos,32,CBCDM,68,68
20,Michele Troiano,33,CM,68,68
21,Adam Le Fondre,31,STCAM,68,68
22,Matt Jarvis,32,LMRM,68,68
23,Andrea Coda,33,CB,68,68
24,Danny Graham,33,ST,68,68
25,Michael McGovern,34,GK,68,68
26,James Perch,32,RBCB,68,68
27,Stijn De Smet,33,LMRMCAM,68,68
28,Anibal Levipan,26,ST,68,68
29,Jason Riocel,34,CAM,68,68
0,Miguel Asterga,34,RB,68,68
1,Eros Roque Revolledo,30,RMCAM,68,68
2,Miguel Arrufe,30,CAMLM,68,68
3,Simon Altamiras,34,LMCAMCM,68,68
4,Ignacio Risendo,26,LB,68,68
5,Christian Lobella,26,LMRM,68,68
6,Fabian Currimila,34,RB,68,68
7,Clayton Donaldson,34,ST,68,68
8,Marco Zambelli,33,RBRM,68,68
9,Guy NGosso,33,CDMCMCB,68,68
10,Alex Brosque,34,CAMSTLM,68,68
11,Luca Ceccarelli,35,CB,68,68
12,Kwadwo Poku,26,CAMCM,68,71
13,Jérémy Blayac,35,ST,68,68
14,José De la Cuesta,35,CB,68,68
15,Adrían Bastía,39,CDMCM,68,68
16,Carlos Adrián MoralesL,39,LB,68,68
17,Martin Cranie,31,RBCB,68,68
18,Casto,36,GK,68,68
19,Stephen HendersonL,30,GK,68,68
20,Kenneth Emil Petersen,33,CB,68,68
21,Kang Min Soo,32,CB,68,68
22,Denis Tumasyan,33,CB,68,68
23,Felipe Saad,35,CBLB,68,68
24,Johan Lædre Bjørdal,32,CB,68,68
25,Johan Absalonsen,32,LW,68,68
26,Kari Arkivuo,35,LB,68,68
27,Vincent Demarconnay,35,GK,68,68
28,Paolo Sammarco,35,CM,68,68
29,Davy De fauw,37,RBLB,68,68
0,Cosmin Moţi,33,CB,68,68
1,Leandro GrecoL,32,CMCDM,68,68
2,Serdar Özkan,31,LMLW,68,68
3,Kerim Zengin,33,RBRM,68,68
4,Gastón Aguirre,36,CB,68,68
5,Furkan Özçal,28,CMCDM,68,69
6,Emiliano Papa,36,LBLMCM,68,68
7,Cristian Muñoz,41,GK,68,68
8,Michael Kightly,32,LM,68,68
9,Steven MacLean,36,ST,68,68
10,Jake Buxton,33,CB,68,68
11,Alessandro Cordaro,32,RM,68,68
12,Dean Gerken,33,GK,68,68
13,Davide Callà,33,RMLMCAM,68,68
14,Tiago Gomes,32,LB,68,68
15,Roberto Vitiello,35,CBRB,68,68
16,Billy Jones,31,RBLB,68,68
17,Gino Coutinho,36,GK,68,68
18,John Welsh,34,CDMCM,68,68
19,Mickaël Chrétien,34,CBRB,68,68
20,Ludovic Obraniak,33,RMCAM,68,68
21,Simone Rizzato,36,LBLM,68,68
22,Florian Dick,33,RB,68,68
23,Mattia Cassani,35,LBCBRB,68,68
24,Niki Mäenpää,33,GK,68,68
25,Michael Liendl,32,CM,68,68
26,Anders Lindegaard,34,GK,68,68
27,Niki Zimling,33,CDMCM,68,68
28,Rasmus Würtz,34,CM,68,68
29,Ufuk Ceylan,32,GK,68,68
0,Michael Agazzi,34,GK,68,68
1,Logan Bailly,32,GK,68,68
2,Steven Whittaker,34,RB,68,68
3,Lukas Kruse,35,GK,68,68
4,Fabio Coltorti,37,GK,68,68
5,Nicolas Douchez,38,GK,68,68
6,Federico Agliardi,35,GK,68,68
7,Andrea Cossu,38,LWCF,68,68
8,Karl Henry,35,CDM,68,68
9,Sigamary Diarra,34,LMST,68,68
10,Daniel Sjölund,35,CMCDMCB,68,68
11,Alaeddine Yahia,36,CB,68,68
12,Camacho,38,CAM,68,68
13,Bruno Grougi,34,CDMCM,68,68
14,Don Cowie,35,CMRM,68,68
15,Philippe Senderos,33,CB,68,68
16,Tobias Hysén,36,ST,68,68
17,Gaël Danic,36,LMCMRM,68,68
18,Emanuel Pogatetz,35,CB,68,68
19,Zubiaurre,21,GK,67,76
20,Florian Valot,25,RMCAM,67,70
21,Rafael Barbosa,22,CAMRM,67,75
22,Harramiz,28,RMLMST,67,67
23,Jorge FernandesL,21,CB,67,74
24,Ondřej Mihálik,21,STRWLW,67,77
25,Xola Mlambo,27,CMCAM,67,70
26,Igor Silva,22,RBRWB,67,77
27,Jean-Claude Billong,24,CB,67,71
28,Omar Fernández,25,LMLW,67,70
29,Cory Burke,26,ST,67,68
0,Sulley Muniru,25,CDMCM,67,72
1,Sergio Gómez,18,CAMCM,67,87
2,André PereiraL,23,ST,67,76
3,Adrián Zela,29,CB,67,68
4,Fabián Muñoz,26,RMST,67,68
5,Rogério,20,LBLM,67,80
6,Roberto Ordoñez,33,ST,67,67
7,Šimon Falta,25,LM,67,70
8,Reeve Frosler,20,RBLB,67,81
9,Tomás Chancalay,19,STLMCAM,67,82
10,Júnior Moreno,25,CDM,67,74
11,Emeka Friday Eze,21,ST,67,78
12,Francis,22,RMRBRWB,67,74
13,Amine Gouiri,18,ST,67,86
14,Carles Pérez,20,RWRM,67,80
15,Andrea Settembrini,26,CM,67,70
16,Gustavo GottiL,24,STRWLW,67,72
17,Lukáš Juliš,23,STCFRW,67,76
18,Torgil Gjertsen,26,LM,67,68
19,Fidel Escobar,23,CB,67,73
20,Junior Arias,25,ST,67,72
21,David Batanero,29,CM,67,67
22,Malik Tchokounté,30,ST,67,67
23,Pêpê,21,CMCDM,67,77
24,Raphael Dwamena,23,STRW,67,78
25,Steffen Schäfer,24,CB,67,71
26,Łukasz Wolsztyński,23,ST,67,73
27,Mostafa Fathi,24,RMCAMLM,67,70
28,Adam Zrelak,24,ST,67,72
29,Matteo PessinaL,21,CM,67,80
0,Tiago Galvão,29,CM,67,67
1,Bryan Henning,23,CDMCM,67,76
2,Abenego Tembeng,26,CDM,67,70
3,Philani Zulu,25,LMLBLW,67,70
4,Julian Chabot,20,CB,67,76
5,Yusupha Njie,24,STRM,67,72
6,Abel Ruiz,18,STLM,67,84
7,Erling Braut Håland,18,ST,67,84
8,Sadık Çiftpınar,25,CB,67,71
9,Okechukwu Azubuike,21,CDMCM,67,77
10,Manuel Farrona Pulido,25,LMLWRWRM,67,70
11,Tobias Schwede,24,LMLWRW,67,73
12,Nils Butzen,25,RMRB,67,70
13,Nemanja Mitrović,25,CB,67,73
14,Mark-Anthony Kaye,23,CMCAM,67,75
15,Jadson,26,CB,67,69
16,Wilson Manafá,24,RW,67,76
17,Nicolas Rajsel,25,LMRM,67,70
18,Björn Rother,22,CDM,67,73
19,Klaus Gjasula,28,CDM,67,68
20,Patrick Herrmann,30,RB,67,67
21,Kai Gehring,30,CB,67,67
22,Jonas Nietfeld,24,STCAM,67,73
23,Rico Preißinger,22,CDMLMCAMCM,67,75
24,Jannis Nikolaou,25,CDMCB,67,72
25,Kevin Rodrigues Pires,27,CM,67,69
26,Michele Rizzi,30,CM,67,67
27,Lion Schweers,22,CB,67,74
28,Gary Tello,25,LWLM,67,70
29,Fernando Fonseca,21,RB,67,75
0,Tim Boss,25,GK,67,74
1,Ha Chang Rae,23,CB,67,73
2,Tom Edwards,19,RBRWB,67,84
3,Fredrik Knudsen,22,CB,67,79
4,Felix Beijmo,20,RB,67,79
5,Claudio SpinelliL,21,ST,67,75
6,Riku Matsuda,27,RB,67,67
7,Choi Jae Hyeon,24,RWLB,67,71
8,Tyrell Malacia,19,LB,67,83
9,Johnatan Opoku,28,CAMCM,67,67
10,Jack Elliott,23,CB,67,72
11,Albert Guðmundsson,21,RWLWCAM,67,77
12,Konstantin Kuchaev,20,CAMLM,67,77
13,Aldo Arellano,23,CDM,67,73
14,Ayaz GulievL,22,CMCDM,67,78
15,Dylan Vente,19,ST,67,83
16,Jemal Tabidze,22,CB,67,74
17,Kazuya Yamamura,28,CAMCMLMST,67,67
18,Brooks Lennon,20,RBRWLW,67,78
19,Ronaldo Tavares,21,ST,67,80
20,Marco FriedlL,20,LB,67,79
21,Lorenco ŠimićL,22,CB,67,76
22,Merveille Bokadi,26,CDM,67,71
23,Luca VidoL,21,STCF,67,81
24,Gustavo Páez,28,STRWCFRM,67,67
25,Jorge Cuenca,18,CB,67,80
26,Dennis Johnsen,20,LW,67,79
27,Ognjen Gnjatić,26,CDM,67,69
28,Nouhou,21,LB,67,77
29,Cristian Colmán,24,ST,67,73
0,Paik Seung Ho,21,CMRWLW,67,77
1,Ryuta Koike,23,RB,67,70
2,Jakob Nerwinski,23,RB,67,73
3,Óscar CabezasL,21,CB,67,77
4,Gian-Luca Itter,19,LB,67,85
5,Hwang Ki Wook,22,CM,67,74
6,Jorge Lozano,27,CB,67,69
7,Habib MaïgaL,22,CDMLB,67,79
8,Szilveszter Hangya,24,LBLM,67,74
9,Anastasios Chatzigiovanis,21,LMRM,67,77
10,Marc Gual,22,ST,67,75
11,Emiliano PuritaL,21,RB,67,81
12,Robert Glatzel,24,ST,67,72
13,Mattéo Guendouzi,19,CMCDM,67,79
14,Jean-Philippe MatetaL,21,ST,67,82
15,Lasure,24,LB,67,74
16,Noussair Mazraoui,20,CMRB,67,77
17,Sergio Peña,22,CAM,67,73
18,Nicolas Moumi Ngamaleu,24,STRM,67,74
19,Alex Pozo,19,RMCAMLMST,67,78
20,Deyovaisio ZeefuikL,20,RB,67,77
21,Gabriel Gudiño,25,RMCM,67,70
22,Joel,26,LB,67,70
23,Quim Araujo,30,CAMCM,67,67
24,Deroy Duarte,19,CAMCM,67,82
25,Jhon Mosquera,28,LMLW,67,67
26,Alfonso Herrero,24,GK,67,74
27,Manel Martínez,26,ST,67,70
28,Patrick Kammerbauer,21,CDMRB,67,78
29,Othman El Kabir,27,LM,67,68
0,Rúben VinagreL,19,LWB,67,83
1,Francesco OrlandoL,21,RWRM,67,79
2,Sergio DíazL,20,ST,67,81
3,Luís Rocha,32,CB,67,67
4,Arthur Yannick Gomis,26,ST,67,68
5,Goran Karačić,22,GK,67,80
6,Soriano,21,GK,67,77
7,Yan Brice Eteki,21,CDMCMCB,67,78
8,Martínez,25,CB,67,73
9,Heliardo,26,ST,67,70
10,Jesper Christjansen,30,CDM,67,67
11,Carlos Quintana,30,CB,67,67
12,Ícaro,29,CB,67,67
13,Declan Rice,19,CBCDM,67,82
14,Cebio Soukou,25,LMRMCF,67,70
15,Simon Skarlatidis,27,RM,67,67
16,Louis Samson,23,CDMCB,67,77
17,Mohamed Djetei,24,CB,67,77
18,Diamond Thopola,28,RBCB,67,67
19,Keanu Staude,21,LMCAM,67,76
20,Ionuţ Andrei RaduL,21,GK,67,79
21,Eboue Kouassi,20,CDM,67,79
22,Alessandro RossiL,21,ST,67,81
23,Simone Edera,21,RW,67,78
24,Sofiane Alakouch,20,RB,67,83
25,Pontus Dahlberg,19,GK,67,80
26,Verdasca,21,CB,67,77
27,Rifat Zhemaletdinov,21,STLMRM,67,80
28,Park Dong Jin,23,CBRB,67,73
29,Alexis Vega,20,ST,67,81
0,Tatsuki Nara,24,CB,67,72
1,Jung Won Jin,24,CMRM,67,72
2,Koji MiyoshiL,21,LMCAMRM,67,76
3,Rodrigo Aliendro,27,CDMCM,67,68
4,Shunki Takahashi,28,RBLBRWB,67,67
5,Christoph Monschein,25,ST,67,71
6,Daigo Nishi,31,RBLB,67,67
7,Djibril Diaw,23,CB,67,75
8,Kosuke Nakamachi,33,CDMCM,67,67
9,Matías Garrido,32,CMLM,67,67
10,Lautaro Geminiani,27,RBLB,67,68
11,Mariano BareiroL,23,CBCDM,67,78
12,Leon GuwaraL,22,LB,67,77
13,Shun NagasawaL,30,ST,67,67
14,Kotaro Omori,26,RMLMCM,67,67
15,Kohei Shimizu,29,LM,67,67
16,Yuta Nakayama,21,CBCDMLB,67,75
17,Daiki Niwa,32,CBRB,67,67
18,Hiroki Fujiharu,29,LB,67,67
19,Ko Seung BeomL,24,RM,67,72
20,Eduardo,25,CB,67,69
21,Yūki Mutō,29,CFRMLM,67,67
22,Tomoya Ugajin,30,LMLB,67,67
23,Agustín Bouzat,24,STLM,67,74
24,Justin Bijlow,20,GK,67,80
25,Konstantinos Tsimikas,22,LBLWB,67,75
26,David Lemos,23,ST,67,75
27,Ko Tae WonL,25,CB,67,71
28,Jhonier Viveros,26,LMRMCAM,67,68
29,Giorgi Aburjania,23,CDMCAMCMLM,67,74
0,Andrew Tarbell,24,GK,67,73
1,Brandon Vincent,24,LBLWBCB,67,72
2,Fredrik Aursnes,22,CM,67,75
3,Kim Gun HeeL,23,STRW,67,73
4,Kosuke Ota,31,LBLWB,67,67
5,Maxence Prévot,21,GK,67,79
6,Andrei Ivan,21,RWST,67,79
7,Rafa Mir,21,STRWLW,67,80
8,Luis Alberto CaicedoL,22,CMCDM,67,74
9,Cameron Borthwick-Jackson,21,CBLB,67,74
10,Exequiel Palacios,19,CMRM,67,82
11,Tommy Thelin,34,LMSTCAM,67,67
12,Casper De Norre,21,LBLWB,67,74
13,Brahim Díaz,19,CFRMCAM,67,85
14,João Nunes,22,CB,67,75
15,Jalil ElíasL,22,CDMCMCAMRM,67,75
16,Bruno Pittón,25,LBLM,67,72
17,Cristian Dell'Orco,24,LBCB,67,73
18,Duván Vergara,22,RMLM,67,78
19,Denis Will PohaL,21,CDMCM,67,74
20,Nacho,25,RMLM,67,70
21,Rey ManajL,21,ST,67,78
22,Matej Pučko,24,STRMLM,67,73
23,Fabri Arnoia,26,STCF,67,67
24,Jose Emeirson,26,CAMRMCF,67,67
25,Dersan Dinis,26,CAM,67,67
26,Wilsson Rosito,34,CAMLM,67,67
27,Pedrildo Rocha,34,CAMLM,67,67
28,Melvin Regalito,26,CAMLMCM,67,67
29,Breno Laranjeiro,30,CAMST,67,67
0,Nazario Serpe,26,CDMCB,67,67
1,Oswaldinato,34,CDMCM,67,67
2,Mauriçio Clerez,26,CB,67,67
3,Weilson Leal,30,CB,67,67
4,Marcelinho Moraisco,26,GK,67,67
5,Adriano Junqueiras,30,STCF,67,67
6,Gustavo Pastinho,26,STRM,67,67
7,Vincente Dourado,34,ST,67,67
8,Guto Costinho,26,CAMCF,67,67
9,Antonaldinho,26,CAMLM,67,67
10,Nuno Cedrim,26,CAMRM,67,67
11,Leo Vimieiro,30,CDM,67,67
12,Kauã Zanson,34,CBRB,67,67
13,Mateus Tangil,30,GK,67,67
14,Fepe Avedo,30,GK,67,67
15,Luís Machado,25,LMRM,67,70
16,Jhonatan,27,GK,67,71
17,Jeroen van der Lely,22,RBLB,67,74
18,Thomas Agyepong,22,LMRM,67,75
19,Myles Kenlock,21,LBLWB,67,78
20,Jordan Leborgne,22,CMRB,67,75
21,Emanuel Taffertshofer,23,CDMCM,67,72
22,Djibril Sow,21,CM,67,81
23,Jajá,23,CM,67,71
24,Jérémy Vachoux,24,GK,67,75
25,Moon Seon Min,26,LWLM,67,67
26,Cristian GutiérrezL,21,LB,67,79
27,Mamadou Bagayoko,28,RBRWB,67,67
28,Simone Rapp,25,ST,67,72
29,Callum ConnollyL,20,CMRBCDM,67,80
0,David Kiki,24,LB,67,73
1,Lorenzo Dickmann,21,RBRWB,67,76
2,Daniel Vicencio,26,CB,67,71
3,Nico Hammann,30,CBLBLM,67,67
4,Antonee RobinsonL,21,LBLWB,67,83
5,Paolo Bartolomei,29,CM,67,67
6,Alan Schons,25,CMCDM,67,72
7,Yaw Yeboah,21,RWRM,67,77
8,Jan KlimentL,25,ST,67,72
9,Luvuyo Memela,30,LWLMCAMST,67,67
10,Aristote Nkaka,22,CDMCBCM,67,75
11,Ahmet Engin,22,RMLMST,67,79
12,Steve Aldo One,23,CBCDMLB,67,75
13,Benedikt GimberL,21,CBCDM,67,78
14,Ludcinio Marengo,26,LW,67,68
15,Rodrigo Tarín,22,CBRB,67,75
16,Matías Vargas,21,CAMLM,67,81
17,Rafik Zekhnini,20,LWRW,67,80
18,Leonardo Godoy,23,RB,67,74
19,Mamadou Thiam,23,ST,67,76
20,Antonino La Gumina,22,ST,67,78
21,Mërgim Vojvoda,23,RBRM,67,72
22,Hamza Choudhury,20,CDMCM,67,80
23,Julien Laporte,24,CB,67,72
24,Joël Drommel,21,GK,67,79
25,Valtteri Moren,27,CB,67,70
26,Kenneth Paal,21,LBCM,67,76
27,Lukas Gugganig,23,CBCDM,67,74
28,Jang Yun Ho,22,CMCDM,67,74
29,Marvin Mehlem,21,CAMLM,67,78
0,Manjrekar James,25,CBCDM,67,72
1,Alexander Jakobsen,24,CMCF,67,73
2,Maximilian Mittelstädt,21,LBLM,67,79
3,Joel Andersson,21,RBRW,67,76
4,Pedro Monteiro,24,CB,67,74
5,Braian Romero,27,STRMLM,67,70
6,Nicolai Rapp,21,CB,67,78
7,Michael Zetterer,23,GK,67,76
8,Matty Cash,21,RMCMRWB,67,81
9,Juan Camilo Roa,23,CDM,67,75
10,Cristian Borja,25,LBLM,67,72
11,Matías Escudero,29,CB,67,68
12,Federico Fattori,26,CM,67,70
13,Joel AmorosoL,30,RMLMST,67,67
14,Thamsanqa Sangweni,29,CMCDM,67,67
15,Halil İbrahim Pehlivan,25,LB,67,71
16,Rafael García,29,CB,67,68
17,Leonardo Da Silva Lopes,19,RMCM,67,81
18,Renzo Vera,35,CB,67,67
19,Jeisson Vargas,20,CFLWCAMST,67,78
20,Moses Odjer,22,CM,67,81
21,Chey Dunkley,26,CB,67,70
22,Moamen Zakaria,30,RMLM,67,67
23,Chris Willock,20,LW,67,82
24,OlavideL,22,RMCAMLMCM,67,75
25,Cesinha,28,LWST,67,67
26,Matthias Bader,21,RBRM,67,75
27,Omar Albornoz,22,LBLMLW,67,78
28,Eneko Capilla,23,CAMCMCDMRM,67,74
29,Dario Van den Buijs,23,CB,67,74
0,Timur Zhamaletdinov,21,ST,67,77
1,Sergio Gil,22,CDMCMCAM,67,75
2,Raúl Guti,21,CMCAM,67,78
3,Michele Somma,23,CBRB,67,78
4,Borja FernándezL,23,CDMCM,67,76
5,Walmer Pacheco,23,RBRM,67,75
6,Jesús Valentín,26,CBCDM,67,71
7,Marnon Busch,23,RBRM,67,72
8,Romain Gall,23,RWRMLW,67,76
9,Hakan Çinemre,24,CB,67,74
10,Tayfur Bingöl,25,RMLMCAM,67,70
11,Kamil Wojtkowski,20,CAM,67,78
12,Esteban Burgos,26,CB,67,71
13,Andrea Schenetti,27,CMCAM,67,68
14,He Chao,23,CDMCM,67,72
15,Emiliano Tellechea,31,RMRBCDMCM,67,67
16,Jordan Larsson,21,STLWCFRW,67,77
17,Jefferson Gómez,22,CB,67,78
18,Roberto Crivello,26,LBLM,67,68
19,Paulo Ricardo,24,CB,67,73
20,Robin van der Meer,23,LB,67,72
21,Sebastián Zúñiga,28,RMCM,67,67
22,Javier Salas,25,CMCDM,67,74
23,Robert Murić,22,RM,67,75
24,Diego Aguirre,27,LMRMLW,67,67
25,Juan Pablo Miño,31,CDMCMCB,67,67
26,Alejandro Márquez,26,RBCM,67,69
27,Dmitriy Sysuev,30,STLMCF,67,67
28,Romain Habran,24,RMRWLW,67,72
29,Pedro ChirivellaL,21,CDMCM,67,76
0,José Suárez,22,GK,67,78
1,Max Clark,22,LBCDM,67,76
2,Darnell Furlong,22,RBRWB,67,74
3,Hugo Seco,30,LMRM,67,67
4,Oscar Salinas,30,LWSTRW,67,67
5,Sheraldo Becker,23,RW,67,75
6,Vladlen Yurchenko,24,CMCAM,67,73
7,Stefan Posch,21,CB,67,78
8,Luis Ruiz,26,LBLWB,67,71
9,Emanuel CecchiniL,21,CDMCM,67,77
10,Reziuan MirzovL,25,LMLW,67,70
11,Muğdat Çelik,28,LMST,67,67
12,Thomas Renault,34,GK,67,67
13,Jarosław Jach,24,CB,67,74
14,Tony Andreu,30,CAM,67,67
15,Ulisses GarciaL,22,LBLM,67,75
16,Mustafa Akbaş,28,CBLB,67,67
17,Emre Güral,29,RMLMSTCAM,67,67
18,Jeffry Fortes,29,CDMRB,67,67
19,Paul GladonL,26,ST,67,70
20,Eren Tozlu,27,LMSTRM,67,67
21,Marc McNulty,25,STCFCAM,67,72
22,Fabián Noguera,25,CB,67,72
23,Aytaç KaraL,25,CDMCM,67,73
24,Jon Nolan,26,CMCDM,67,70
25,Jeong Woo Jae,26,LM,67,68
26,Luca-Milan ZanderL,23,RB,67,76
27,Kang Sang Woo,24,LBRB,67,71
28,Benson Manuel,21,RM,67,75
29,Héctor Fertoli,23,LMRMCAM,67,76
0,Mauro Manotas,23,STLW,67,75
1,Daniel Mesenhöler,23,GK,67,77
2,Jhon Cano,35,RB,67,67
3,Jonas Bager,22,CBRB,67,76
4,Teddy Bishop,22,CM,67,77
5,Bryan Carvallo,21,CAMLM,67,78
6,Wallyson Mallmann,24,CAMCMLM,67,73
7,Lee Myung Jae,24,LB,67,73
8,Jared Watts,26,CBCDM,67,70
9,Robson,24,CB,67,73
10,Daniel Lovitz,27,LB,67,67
11,Tommy Thompson,23,RMCAMCM,67,72
12,Ben Sweat,27,LB,67,69
13,Rasmus Lindkvist,28,LWB,67,67
14,Simon Skrabb,23,STLM,67,75
15,Patrick Mullins,26,ST,67,69
16,Carrillo,24,ST,67,74
17,Kevin Hidalgo,23,CB,67,72
18,Armando Vargas,29,CAMLMRM,67,67
19,Kazuki Nagasawa,26,CMLMRM,67,68
20,Carlos Espinosa,35,CAM,67,67
21,Jonathan Gradit,25,RBCB,67,70
22,Gboly Ariyibi,23,RMLM,67,74
23,Diego Gómez,29,RMSTRW,67,67
24,Julien Bègue,25,STRMLM,67,73
25,Dani Romera,23,STLWRW,67,75
26,Waylon Francis,27,LBLWB,67,68
27,Gabriele Moncini,22,ST,67,77
28,Malcolm Cacutalua,23,CB,67,75
29,Moussa Jailani Njie,22,LMRM,67,75
0,Philip Billing,22,CDMCM,67,82
1,Brandon Borrello,23,RMLM,67,73
2,Julian von Haacke,24,CM,67,72
3,Isaac Carcelén,25,RBRM,67,71
4,Roman Bezjak,29,LMSTCF,67,67
5,Samuel Štefánik,26,CAMCM,67,70
6,Campins,23,RB,67,75
7,César Falletti,25,CAMRW,67,72
8,Luca Nizzetto,32,CMCAMLM,67,67
9,Connor MahoneyL,21,RM,67,77
10,Sam Adekugbe,23,LB,67,74
11,Magomed Musalov,24,LBRBRMLM,67,73
12,Jason CummingsL,23,ST,67,75
13,Naser Aliji,24,LBRB,67,72
14,Rubén YáñezL,24,GK,67,75
15,Claude Gonçalves,24,CDMCM,67,74
16,Salvatore MolinaL,26,RMLMRW,67,68
17,Sultan Al Duayyi,25,CB,67,69
18,Marcos Mauro López,27,CB,67,70
19,Mario Pavelic,24,RB,67,70
20,Fabián ManzanoL,24,CDMCM,67,74
21,Facundo Cardozo,23,CBLB,67,73
22,Deinner Quiñónes,23,LM,67,74
23,Juan José Mezú,29,CAM,67,67
24,Jesús Murillo,25,CBRB,67,73
25,Jeremías Ledesma,25,GK,67,72
26,Nehuén PazL,26,CBLB,67,70
27,Alejandro Barbaro,26,LM,67,70
28,David von Ballmoos,23,GK,67,77
29,Marcos Caicedo,26,LM,67,68
0,Sylvain Gbohouo,29,GK,67,68
1,Asdrúbal,27,ST,67,68
2,Syarhey Balanovich,31,LMRM,67,67
3,Peet Bijen,23,CB,67,73
4,Andrew HjulsagerL,23,CMRWLW,67,76
5,Leonardo Gatto,26,RMLW,67,68
6,Nacereddine Khoualed,32,CBRB,67,67
7,Junya Tanaka,31,LMST,67,67
8,Emmanuel Boateng,24,LMCF,67,72
9,Wu Xi,29,CDMCMLM,67,67
10,Harold Cummings,26,CB,67,68
11,Gervane Kastaneer,22,LMST,67,76
12,Manuel Perez,27,CDMCM,67,68
13,Vincent Vermeij,24,ST,67,74
14,Gianluca Di ChiaraL,25,LBLM,67,72
15,Matthew PenningtonL,23,CBRB,67,77
16,Emanuele SuagherL,25,CB,67,70
17,Robinson Aponzá,29,CAM,67,67
18,Hugo Álvarez,33,CB,67,67
19,Jannik Bandowski,24,LBLM,67,71
20,Tomás Podstawski,23,CDMCB,67,75
21,Jan Gyamerah,23,RBCBRM,67,76
22,Tuur Dierckx,23,RMLM,67,73
23,Jeppe Andersen,25,CM,67,72
24,Raphael Framberger,23,RB,67,75
25,Joni Kauko,28,CDMCM,67,68
26,George Honeyman,24,RMCAM,67,76
27,Filip RaičevićL,25,ST,67,71
28,Ramiro Costa,26,ST,67,70
29,Nahuel Valentini,29,CB,67,68
0,Diego Díaz,32,CBRB,67,67
1,Mohamed El Makrini,31,CDM,67,67
2,Emerson Hyndman,22,CM,67,76
3,Sam McQueen,23,LBLM,67,75
4,Adrien Monfray,27,CBRB,67,69
5,Rasmus Festersen,32,ST,67,67
6,Liam Lindsay,22,CB,67,77
7,Dawid Kort,23,CAM,67,74
8,Jakub Wójcicki,30,RMRB,67,67
9,Freek Heerkens,28,CBRB,67,67
10,Aleksandar Boljević,22,RMLM,67,73
11,Ivan Kecojević,30,CB,67,67
12,Tortol Lumanza,24,CDM,67,73
13,Fabian Holthaus,23,LBLMLW,67,75
14,Matteo FedeleL,26,CMCDM,67,71
15,Maximilian Hofmann,25,CB,67,70
16,Mauricio RosalesL,26,RBLB,67,70
17,Vyacheslav Krotov,25,STRW,67,72
18,Fernando Elizari,27,CAMCM,67,68
19,Walter Serrano,32,CMRMCDMRB,67,67
20,Sander Svendsen,21,STLM,67,77
21,Facundo CastillónL,33,RMSTRWLW,67,67
22,Rodrigo Naranjo,39,GK,67,67
23,Santiago Zurbriggen,28,CBLBRB,67,69
24,Emanuel BrítezL,26,RBCBLB,67,70
25,Matías Ibáñez,31,GK,67,67
26,Fernando Godoy,28,CDMCM,67,68
27,Sebastian Schonlau,24,CBCDM,67,71
28,Sergio OjedaL,26,CB,67,72
29,Varela,23,LB,67,74
0,Diego Rojas,23,CAM,67,75
1,Claudio Sepúlveda,26,CDMCM,67,72
2,Jakub CzerwińskiL,27,CB,67,68
3,Andrés Robles,24,CBCDM,67,72
4,Matías Donoso,32,ST,67,67
5,Ronald de la Fuente,27,LB,67,68
6,José Luis MuñozL,31,LWRWST,67,67
7,Leonardo Povea,24,CMCDM,67,73
8,Juan Carlos EspinozaL,27,RBLB,67,67
9,Diego Sánchez,31,GK,67,67
10,Tomás Asta-BuruagaL,21,CBRB,67,76
11,Jorge Ampuero,31,CB,67,67
12,Gonzalo Villagra,36,CMCDM,67,67
13,Sebastián Jaime,31,STRW,67,67
14,Gaspar Iñíguez,24,CMCDM,67,72
15,Alejandro BernalL,30,CDMCM,67,67
16,Cristian Vargas,28,GK,67,69
17,Nicolás Palacios,26,CDMCBCM,67,70
18,Ánderson Zapata,33,CBCDM,67,67
19,Luis Delgado,37,GK,67,67
20,Jhonny Vásquez,31,CDMRM,67,67
21,Esteban CarvajalL,29,CDMRB,67,67
22,Víctor Castillo,31,CDM,67,67
23,Deivy Balanta,25,CB,67,73
24,Dilan Zúñiga,22,LB,67,81
25,Maicol Balanta,28,RMCAM,67,67
26,Francisco Rodríguez,31,CDM,67,67
27,Luis Narváez,34,CDMCB,67,67
28,Juan DelgadoL,25,LMSTRM,67,70
29,Camilo Rodríguez,23,RBLB,67,72
0,Bastián San Juan,24,CBRB,67,73
1,Juan Zuluaga,25,RB,67,71
2,John Hernández,32,CDMCM,67,67
3,Luis Paz,30,CDM,67,67
4,Alcatraz,31,RBRWB,67,67
5,David Murillo,25,RB,67,72
6,Jean Paul Pineda,29,LWST,67,67
7,Harold Rivera,24,LMCAMRM,67,70
8,Kwasi Okyere Wriedt,24,ST,67,72
9,Tiago Caeiro,34,ST,67,67
10,Jesse Gonzalez,23,GK,67,77
11,Bicho,22,CAMCMLM,67,75
12,Ashley FletcherL,22,ST,67,74
13,Sean GossL,22,CMCDM,67,75
14,Joshua Harrop,22,CAMLM,67,78
15,Miguel Oliveira,24,GK,67,71
16,Andreas Geipl,26,CDMCM,67,69
