,name,age,position,ovr_rating,pot_rating
22,Dario Vidosic,22,CAM,63,67
23,Milton Aguilar,25,GK,63,73
24,Sascha Kotysch,20,RB,63,71
25,Nikola Nikezić,28,ST,63,68
26,Adlène Guédioura,23,CDM,63,70
27,Guillem Bauzà,23,ST,63,72
28,Sofyane Cherfa,25,CB,63,83
29,Lhadji Badiane,22,ST,63,75
0,Chris Kamulete Makiese,21,ST,63,71
1,Paulo Vinícius,25,CDM,63,67
2,Pavel Lukáš,33,CB,63,66
3,Peter Thompson,25,ST,63,71
4,Ondřej Kušnír,25,RB,63,69
5,Jamel Saihi,22,CDM,63,73
6,Pablo Palacios,27,CF,63,66
7,Kai Hesse,24,ST,63,71
8,Joe Mattock,19,LB,63,78
9,Özgür Öçal,27,RB,63,68
10,Manuel Hartmann,25,CDM,63,69
11,Danny Carlton,25,ST,63,64
12,Wang Xiao,31,CB,63,65
13,Mark Beevers,19,CB,63,80
14,Sean McAllister,22,CM,63,78
15,Victor Golovatenko,25,SW,63,66
16,Tamás Vaskó,25,CB,63,71
17,Qu Bo,28,RF,63,65
18,Jonas Lantto,22,CAM,63,68
19,Babajide Collins Babatunde,20,CF,63,73
20,Admir Vladavić,27,CAM,63,69
21,Erik Sundin,30,LM,63,67
22,Jonas,22,RWB,63,71
23,Luiz Henrique,28,ST,63,78
24,Éverton,23,ST,63,79
25,Kebba Ceesay,21,CB,63,75
26,Joakim Runnemo,22,ST,63,67
27,David Kalivoda,27,RM,63,71
28,Jan Blažek,21,ST,63,73
29,Daniel Huňa,30,ST,63,66
0,Nordin Gerzic,25,CAM,63,66
1,Tomáš Janíček,26,CB,63,67
2,Michal Dian,27,RWM,63,84
3,František Ševinský,30,RB,63,66
4,Michal Ordoš,26,CF,63,69
5,Pavel Kučera,33,GK,63,64
6,Petr Čoupek,27,LB,63,66
7,Roberto,21,CM,63,70
8,Adrian Leijer,23,CB,63,70
9,Danny Cepero,24,GK,63,66
10,Marek Smola,34,LB,63,66
11,Tommy Elphick,21,CB,63,65
12,Ceyhun Gülselam,21,CB,63,77
13,Antun Dunkovic,28,CAM,63,67
14,Han Dong Won,23,CAM,63,72
15,Thomas Kraft,21,GK,63,75
16,Reuben Reid,21,RWM,63,74
17,David Perkins,27,CM,63,66
18,Bryan Arguez,20,CDM,63,75
19,Brecht Capon,21,CF,63,70
20,Nick LaBrocca,24,CM,63,68
21,Martin Horáček,29,CB,63,70
22,Jesper Juelsgård Kristensen,20,LB,63,68
23,Moses Adams,21,CAM,63,71
24,Kamani Hill,23,RF,63,75
25,Elliot Omozusi,20,RB,63,75
26,Boubacar Djeedy Kébé,22,RF,63,76
27,William Xavier Barbosa,25,ST,63,66
28,Cheikh Matar Gueye,22,RB,63,76
29,Radja Nainggolan,21,CAM,63,70
0,Umut Koçin,21,CAM,63,75
1,Jonathan Wilmet,23,RWM,63,68
2,David Williams,21,ST,63,75
3,Adán,22,GK,63,69
4,Serdar Kesimal,20,CB,63,74
5,Federico Rizzi,28,CB,63,66
6,Diego Viana,26,ST,63,71
7,Dejan Kelhar,25,CB,63,66
8,Jean-Baptiste Pierazzi,24,CDM,63,74
9,Seo Dong-Hyun,24,ST,63,70
10,Jim McNulty,24,LB,63,72
11,Tato,26,CF,63,64
12,Gaëtan Bong,21,LB,63,76
13,Laurent Agouazi,25,CAM,63,76
14,Agus,24,CB,63,73
15,Bruno,23,CM,63,64
16,Andres Vasquez,22,LM,63,70
17,Terry Dixon,19,ST,63,83
18,Filipe Morais,23,RM,63,68
19,Morgan Schneiderlin,19,CM,63,80
20,Jesús Eduardo Zavala,22,CDM,63,67
21,Gary Roberts,25,LWM,63,78
22,Ruben Yttergård Jenssen,21,LWM,63,67
23,Severo Meza,23,CB,63,73
24,Márcio Hahn,32,CDM,63,67
25,Gerardo Ruíz,23,GK,63,65
26,Liam Dickinson,23,ST,63,67
27,Bobbie Friberg Da Cruz,27,RWB,63,68
28,Marcus Pode,23,RWM,63,78
29,Cem Atan,24,RM,63,74
0,Tomáš Poláček,29,LM,63,68
1,Dasan Robinson,25,CB,63,66
2,Sebastian Castro-Tello,22,CF,63,71
3,Bae Ki-Jong,26,ST,63,71
4,Kim Chang Soo,23,RB,63,68
5,Yura Movsisyan,22,ST,63,67
6,Miran Burgič,24,ST,63,67
7,Jed Zayner,24,RB,63,65
8,Fernando Alexandre,23,CM,63,73
9,Bart Buysse,22,LB,63,69
10,Karim Belhocine,31,CDM,63,64
11,Xiao Zhanbo,34,CDM,63,67
12,Federico Dionisi,22,ST,63,70
13,Lewis Grabban,21,ST,63,69
14,Alhassan Bangura,21,CM,63,71
15,Danny Livesey,24,CB,63,66
16,Michael Timisela,23,RB,63,71
17,Pateiro,29,LM,63,64
18,Onur Kaya,23,RM,63,66
19,Carlos Martinez,23,RB,63,74
20,José Semedo,24,CDM,63,70
21,Carl Finnigan,22,ST,63,73
22,Jorn Vermeulen,22,RB,63,68
23,Gertjan De Mets,22,RB,63,71
24,Franco Sebastián Sosa,28,RB,63,69
25,Wesley Verhoek,22,LWM,63,67
26,Tobias Mikkelsen,23,RM,63,78
27,Ben Parker,21,LB,63,75
28,Marcelo Alatorre,24,RWB,63,65
29,Steve Davies,21,LWM,63,76
0,Ladji Keita,26,CF,63,67
1,Sebastian Tyrala,21,CAM,63,72
2,Nizamettin Çalışkan,22,CAM,63,75
3,Paul Huntington,21,CB,63,77
4,Raffaele De Martino,23,CM,63,70
5,Joe Anyon,22,GK,63,70
6,Felix Bastians,21,LB,63,77
7,Jamaïque Vandamme,24,RWM,63,71
8,Rory McArdle,22,CB,63,72
9,Ilijan Micanski,23,ST,63,69
10,Andreas Ulmer,23,LB,63,68
11,Jan Tauer,26,LWB,63,68
12,Marco Antonio Jiménez,28,RWB,63,68
13,Roy Contout,24,RWM,63,74
14,Mario Fillinger,24,LM,63,74
15,Cephas Chimedza,24,CAM,63,65
16,Boukary Dramé,24,LB,63,77
17,Tomas Radzinevičius,28,ST,63,66
18,Ismail Yakubu,24,CB,63,64
19,Gavin Skelton,28,LM,63,66
20,Giuseppe Scurto,25,CB,63,74
21,Anthony Grant,22,CDM,63,74
22,Lewis Gobern,24,RM,63,73
23,Nicolás Domingo,24,CM,63,75
24,Isaac Chansa,25,CAM,63,68
25,Lucas Bongane Thwala,27,CB,63,68
26,Ivan Taranov,23,CB,63,70
27,Bouna Coundoul,27,GK,63,69
28,Jesús Morales,23,CF,63,71
29,Sergey Kuznetsov,23,CDM,63,73
0,Steffen Hagen,23,CB,63,73
1,Petter Bruer Hanssen,23,LWM,63,71
2,Pa Saikou Kujabi,22,LM,63,67
3,Dragan Cadikovski,27,ST,63,73
4,Josh Wicks,25,GK,63,65
5,Preston Burpo,36,GK,63,65
6,Yeom Dong Gyun,25,GK,63,68
7,Cho Yong Hyung,25,CB,63,66
8,Flávio,24,GK,63,72
9,Hermes,34,CDM,63,66
10,Emanuele Pesoli,29,CB,63,67
11,John Spicer,25,CM,63,72
12,Daniel Theorin,26,CB,63,69
13,Hunter Freeman,24,RWB,63,66
14,Chad Barrett,24,ST,63,66
15,Drew Moor,25,RB,63,65
16,Dan Kennedy,27,GK,63,66
17,Bradley Wright-Phillips,24,ST,63,75
18,Bojan Božović,24,ST,63,69
19,Claudio Pani,23,CM,63,70
20,Alexis Thebaux,24,GK,63,69
21,Robert Almer,25,GK,63,76
22,Simeon Jackson,22,ST,63,75
23,Steven Gillespie,24,ST,63,73
24,Tony Craig,24,LB,63,68
25,Ricardo Baiano,28,CAM,63,68
26,Shaun Harrad,24,ST,63,64
27,Danny Graham,24,ST,63,68
28,Stuart Fleetwood,25,ST,63,69
29,Andy Jackson,21,ST,63,73
0,Rachid Farssi,24,LWB,63,67
1,David Elebert,23,CB,63,70
2,Richard Keogh,23,CB,63,73
3,Marcus Williams,23,LB,63,71
4,Michael Thwaite,26,CB,63,68
5,Phil Ifil,22,RB,63,69
6,James Perch,23,CDM,63,74
7,Mathew Sadler,24,LB,63,75
8,Lasse Heinze,23,GK,63,73
9,Steve Colpaert,22,CB,63,68
10,Frank van Mosselveld,25,CB,63,67
11,Valerio Foglio,24,LB,63,69
12,Stiven Rivic,24,RM,63,72
13,Víctor Manuel Ormazábal,24,CM,63,65
14,Unai Alba,31,GK,63,69
15,Pablo Bárzola,25,RB,63,72
16,Andrea Russotto,21,CAM,63,81
17,Jean Michel Tchouga,30,ST,63,65
18,Ólafur Skúlason,26,CDM,63,66
19,Richard Hinds,29,CB,63,71
20,Katlego Abel Mphela,24,ST,63,70
21,Marc Fitzpatrick,23,CM,63,69
22,Davide Zoboli,27,CB,63,66
23,Mikael Eklund,27,CB,63,66
24,Juan Carlos Leaño,31,CB,63,69
25,David González,28,CAM,63,64
26,Thomas Bröker,24,ST,63,68
27,Gao Lin,23,ST,63,71
28,Xavier Chen,25,RB,63,66
29,Mario Sonnleitner,22,CB,63,67
0,Daniel Brückner,28,LM,63,66
1,Alan Tate,26,CB,63,65
2,Cleveland Taylor,25,RWM,63,64
3,Michaël Cordier,25,GK,63,67
4,Julian Bennett,24,LB,63,75
5,Alex Diego,24,CDM,63,67
6,Edoardo Catinali,27,CM,63,70
7,Giuseppe Rossini,23,ST,63,66
8,Jamie Mackie,23,ST,63,67
9,Joseph Ndo,33,CAM,63,72
10,Piotr Giza,29,CM,63,67
11,Sean Dillon,26,RB,63,73
12,Luis Ricardo Esqueda,28,RM,63,66
13,Juan Ramón Curbelo,30,CM,63,69
14,Ryan O'Leary,22,CB,63,73
15,David Norris,28,CM,63,67
16,Chris Birchall,25,CM,63,68
17,Paul Quasten,24,LM,63,67
18,Damian Seweryn,22,RM,63,68
19,Juan Dominguez,25,CF,63,73
20,Marc Edworthy,36,RB,63,75
21,Steven De Petter,23,CB,63,68
22,Arkadiusz Baran,29,CDM,63,67
23,Marcin Cabaj,29,GK,63,70
24,Levi Porter,22,LWM,63,71
25,Min Young Ki,33,CB,63,64
26,Matthew Taylor,27,ST,63,66
27,Ciro Ginestra,30,ST,63,69
28,David Dei,35,GK,63,68
29,Nicola Ferrari,26,ST,63,68
0,Kike,26,RB,63,68
1,Charilaos Pappas,26,CF,63,72
2,Jean-Louis Leca,23,GK,63,67
3,Paweł Sobolewski,30,LM,63,73
4,Pablo Vitti,24,CF,63,67
5,Aleksander Ptak,31,GK,63,66
6,Janusz Dziedzic,29,RWM,63,69
7,Vidar Nisja,23,CM,63,73
8,Piotr Bronowicki,27,LB,63,64
9,Thiago Martins,32,ST,63,70
10,Mark Yeates,24,RM,63,71
11,Liam Chilvers,27,CB,63,67
12,Johan Lædre Bjørdal,23,CB,63,76
13,Shane Stefanutto,29,LWB,63,69
14,Johan Thorbjørnsen,26,GK,63,66
15,Bradley Johnson,22,CM,63,69
16,Gabriel Zakuani,23,CB,63,75
17,Mattias Moström,26,RWM,63,67
18,Ibrahima Sidibé,29,ST,63,67
19,Brecht Verbrugghe,27,CDM,63,65
20,David Vandenbroeck,24,CB,63,67
21,Jens Berthel Askou,27,CB,63,67
22,Pekka Lagerblom,26,CDM,63,71
23,Fabrice Colleau,32,CDM,63,67
24,Damien Bridonneau,34,RB,63,68
25,Nils Döring,29,CB,63,69
26,Felix Luz,27,ST,63,71
27,Florian Lechner,28,RWB,63,66
28,Manuel Lenz,24,GK,63,74
29,Alessandro Tulli,27,RF,63,64
0,Armando Perna,28,CB,63,64
1,Sergio van Dijk,27,ST,63,69
2,Bartosz Ława,30,CM,63,68
3,Dariusz Dudka,25,CDM,63,72
4,Bjørnar Holmvik,24,LB,63,70
5,Magnus Kihlberg,35,CM,63,68
6,Edwin van Bueren,29,CDM,63,65
7,Marcin Nowacki,28,LM,63,65
8,Dariusz Kłus,27,CDM,63,67
9,Bartosz Ślusarski,27,ST,63,67
10,Jacek Kowalczyk,28,CB,63,65
11,Marcin Bojarski,32,RM,63,65
12,Igor De Souza,29,ST,63,67
13,Roman Berezovsky,35,GK,63,73
14,Denis Kovba,29,CDM,63,72
15,Bogdan Karyukin,24,GK,63,73
16,Andrey Topchu,29,RWM,63,76
17,Rubén,25,GK,63,79
18,Baigorri,26,LB,63,68
19,Edu,27,CB,63,69
20,Yuma,23,CM,63,71
21,Atiba Harris,24,RM,63,66
22,Ledesma,25,CB,63,73
23,Mikel Álvaro,26,RWM,63,65
24,Pignol,32,RB,63,68
25,Caballero,24,CAM,63,73
26,Matamala,33,CM,63,66
27,Juli,28,RWM,63,73
28,Cabrero,28,GK,63,65
29,Dorca,26,CDM,63,66
0,Fredrik Björck,29,CB,63,65
1,Karl Svensson,25,CB,63,72
2,Sertan Eser,35,CF,63,65
3,Metin Akan,26,RF,63,71
4,Erkan Sekman,25,CDM,63,69
5,Martin Stocklasa,30,CB,63,65
6,Bülent Kocabey,25,LM,63,74
7,German Kutarba,30,CDM,63,66
8,Erdinç Yavuz,30,CB,63,66
9,Ergin Keleş,22,CF,63,67
10,Javier Alejandro Almirón,29,CB,63,70
11,Jair Benítez,30,LB,63,71
12,Iosu Iglesias,32,CB,63,64
13,Verza,22,CM,63,70
14,Steffen Ernemann,27,LM,63,65
15,Choi Sung Kuk,26,RF,63,71
16,David Siradze,27,CAM,63,74
17,Slavčo Georgievski,29,CAM,63,66
18,Goce Sedloski,35,CB,63,75
19,Igor Gjuzelov,33,CB,63,66
20,Andy Butler,25,CB,63,67
21,Richard Duffy,24,RB,63,78
22,Edson,32,LWB,63,74
23,Mario Ruíz,32,RWB,63,70
24,Allan Russell,28,CF,63,67
25,Joo Seung Jin,34,LWB,63,64
26,Gareth Ainsworth,36,RWM,63,76
27,Chung Kyung Ho,29,LWM,63,68
28,Hong Soon-Hak,28,CM,63,66
29,Andy Holdsworth,25,RB,63,67
0,Kristian Nushi,27,RM,63,69
1,Jorge Barrera,27,RB,63,67
2,Ivanne Elliot Huitrón,26,RWB,63,66
3,Carlos Infante,27,LB,63,69
4,Bruno Vale,26,GK,63,76
5,Tiago Gomes,23,LB,63,73
6,Pedro Costa,27,RB,63,66
7,Daniele Di Donato,32,CDM,63,66
8,Paco Esteban,28,CF,63,71
9,Ken Leemans,26,CDM,63,66
10,Ángel,27,LB,63,66
11,Adriano,30,CDM,63,64
12,Todd Dunivant,28,LB,63,65
13,Lloyd Dyer,26,LWM,63,71
14,Richard Foster,24,RM,63,72
15,Nat Borchers,28,CB,63,67
16,Christian Stuff,27,CB,63,65
17,Francesco Millesi,29,RWM,63,65
18,Yassine Bezzaz,28,LM,63,69
19,Björn Brunnemann,29,CAM,63,69
20,Davide Carrus,30,CDM,63,71
21,Nicola Mingazzini,29,CDM,63,67
22,Mike Magee,24,CF,63,65
23,Massimo Paci,31,RB,63,68
24,Francesco Parravicini,27,CDM,63,66
25,Alecko Eskandarian,27,ST,63,67
26,Marco Gorzegno,28,CDM,63,68
27,Park Yong-Ho,28,CB,63,67
28,Hyun Young-Min,29,LWB,63,66
29,Simon Francis,24,RB,63,67
0,Lopez Ramos,32,LB,63,64
1,Peter André Perchtold,24,CAM,63,71
2,Dean Bowditch,23,CF,63,75
3,Kim Olsen,30,ST,63,67
4,Abdullah Durak,22,CM,63,79
5,Özgür Çek,18,LM,63,76
6,Christian Müller,26,RWB,63,72
7,Oliver Barth,29,CB,63,66
8,Andreas Biermann,28,LWB,63,72
9,Ilco Naumoski,26,ST,63,67
10,Vidas Alunderis,30,CB,63,71
11,Luigi Riccio,31,CM,63,66
12,Tristan Lahaye,26,RB,63,73
13,Stefan Ålander,26,CB,63,66
14,Mahamadou Dissa,30,ST,63,66
15,Alexandre Dujeux,33,RB,63,75
16,David Cañas,31,CDM,63,67
17,Frazer Richardson,26,RB,63,67
18,Paul Wotton,32,CDM,63,65
19,Baldo di Gregorio,25,CB,63,66
20,Steeve Elana,29,GK,63,70
21,Mora,36,GK,63,72
22,Albácar,29,LWB,63,69
23,Robert Malcolm,28,CB,63,70
24,Moreno Merenda,31,ST,63,66
25,Julio Hernan Rossi,32,RM,63,70
26,Alex Goikoetxea,26,CB,63,66
27,Marlon Broomes,31,CB,63,69
28,Dexter Langen,28,RWB,63,70
29,Darel Russell,28,CDM,63,68
0,Gary Holt,35,CDM,63,73
1,Matt Lawrence,35,CB,63,67
2,Paul Rachubka,28,GK,63,65
3,John Eustace,29,CM,63,69
4,Gordon Greer,28,CB,63,66
5,Yuri Cornelisse,34,LM,63,72
6,Grégory Lacombe,27,CM,63,71
7,Dani Pendín,34,CDM,63,66
8,Sean Gregan,35,CB,63,69
9,Joakim R. Austnes,26,LM,63,71
10,Marc Wagemakers,31,RM,63,64
11,Grégory Christ,26,CAM,63,66
12,Willy Guéret,36,GK,63,65
13,James Chambers,28,RB,63,68
14,Danny Dichio,34,ST,63,70
15,Paul Dickov,36,ST,63,75
16,Matt Heath,27,CB,63,67
17,Martin Hardie,33,CAM,63,64
18,Kenny Milne,30,CB,63,65
19,Andrea Cupi,33,CB,63,66
20,Andrea Rabito,29,CAM,63,65
21,Paul Gerrard,36,GK,63,72
22,Stephen Wright,29,RB,63,75
23,Hjalmar Jonsson,29,LWB,63,64
24,Martin Fribrock,25,LM,63,69
25,Pablo Piñones-Arce,28,ST,63,70
26,Helge Haugen,27,CM,63,66
27,Christian Traoré,27,CB,63,66
28,Jacob Sørensen,26,RM,63,68
29,Nkosinathi Nhleko,30,ST,63,68
0,Joachim Standfest,29,RM,63,74
1,Tommy Knarvik,29,CM,63,64
2,Kim Christensen,29,ST,63,66
3,Jonas Sandqvist,28,GK,63,70
4,Peter Delorge,29,CDM,63,64
5,Johan Sjöberg,28,CB,63,65
6,Bart Deelkens,31,GK,63,66
7,Peter Enckelman,32,GK,63,75
8,Jerry Lucena,29,CDM,63,68
9,Andrius Skerla,32,CB,63,65
10,Markus Weissenberger,34,CAM,63,74
11,Joris Van Hout,32,CB,63,67
12,Cliff Mardulier,26,GK,63,69
13,Andreas Klarström,31,LB,63,66
14,Liam Burns,30,CB,63,67
15,Dieter Dekelver,30,ST,63,65
16,Cristiano,28,ST,63,75
17,Leon McKenzie,31,ST,63,70
18,Gonzague Vandooren,30,LWB,63,64
19,Tyrone Marshall,34,CB,63,66
20,Wim Mennes,32,CM,63,64
21,Karim Touzani,28,CDM,63,73
22,Pascal Bosschaart,29,CDM,63,72
23,Chris Klein,33,RM,63,69
24,Alexander Klitzpera,31,CB,63,73
25,Peter Murphy,28,CB,63,65
26,Gary Alexander,30,ST,63,65
27,Jim Goodwin,27,CM,63,69
28,Paolo Orlandoni,37,GK,63,68
29,David McCracken,27,CB,63,65
0,Tomasz Frankowski,35,ST,63,76
1,Bruno Mendes,33,CB,63,67
2,Stéphane Morisot,31,CDM,63,67
3,Jeffrey Aubynn,32,LM,63,69
4,Tommy Jönsson,33,CB,63,65
5,Kaba Diawara,33,ST,63,76
6,Michael Ricketts,30,ST,63,69
7,Toni Kuivasto,33,CB,63,70
8,Henrik Pedersen,34,ST,63,76
9,Graham Stack,27,GK,63,75
10,Rudy Riou,29,GK,63,68
11,Darren Dods,34,CB,63,71
12,Colin Healy,29,CDM,63,70
13,Andy Todd,34,CB,63,75
14,Steve Corica,36,CAM,63,76
15,Paulus Roiha,29,ST,63,72
16,Alex Pinardi,28,CAM,63,77
17,Vidar Riseth,37,CB,63,76
18,Kevin Muscat,36,CB,63,79
19,Jody Morris,30,CM,63,64
20,Nathan Clarke,25,CB,63,72
21,Stuart McCaffrey,30,CB,63,65
22,Gennaro Scarlato,32,CB,63,66
23,Terrell Forbes,28,CB,63,67
24,Caballero,28,CB,62,66
25,Stjepan Babic,20,CDM,62,69
26,Andros Townsend,18,LM,62,77
27,Ilya Dolmatov,24,ST,62,71
28,Marian Jarabica,20,CB,62,68
29,Maicon Santos,25,ST,62,67
0,Yamith Cuesta,20,CB,62,72
1,Diego Contento,19,LB,62,73
2,Franco Martín Parodi,19,ST,62,67
3,Rubén Miño,20,GK,62,71
4,Muhammet Şentürk,21,GK,62,69
5,Bruno Collaço,19,LWB,62,76
6,Bondz N'Gala,19,CB,62,67
7,Irvin Sello Mhlambi,25,ST,62,67
8,Nikita Andreev,20,CF,62,80
9,Diarra,21,ST,62,67
10,Flavio Paixao,24,RWM,62,68
11,Ivans Lukjanovs,22,CF,62,64
12,Dalmo,25,ST,62,67
13,Rafael Magalhaes,23,CF,62,68
14,Abdoul Camara,19,ST,62,77
15,Uriel Álvarez,19,CB,62,74
16,Mame Mbar Diouf,18,RWM,62,74
17,Alan,26,RB,62,68
18,Borja Viguera,22,ST,62,71
19,Daniel Didavi,19,CAM,62,73
20,Vasco Varão,28,CM,62,69
21,Luís Carlos,26,CM,62,67
22,Diogo Lamelas,19,RWM,62,65
23,Dalton,19,CB,62,71
24,Xavier Chavalerin,18,LM,62,84
25,Abdou,20,CM,62,68
26,Elisson,22,GK,62,68
27,Diafra Sakho,19,ST,62,67
28,Barroca,23,GK,62,66
29,Mattia Gallon,17,ST,62,80
0,Fredy,19,RF,62,72
1,Maximilian Beister,18,CF,62,74
2,Rafa Gómez,26,CF,62,65
3,Coelho,19,RF,62,72
4,Rafael Romo,19,GK,62,80
5,Matias Claudio Cuffa,28,CAM,62,65
6,Traquina,21,ST,62,68
7,Vid Belec,19,GK,62,75
8,Oliveira Jefferson,21,CB,62,70
9,Sebastian Mielitz,20,GK,62,63
10,Roberto,23,CF,62,67
11,Burak Kaplan,19,RM,62,77
12,Boris Vukcevic,19,LWM,62,78
13,Chris Mavinga,18,LB,62,78
14,Michael Schick,21,LB,62,72
15,Fabian Giefer,19,GK,62,75
16,Diogo,19,LB,62,72
17,Kantemir Berkhamov,21,LM,62,74
18,Augusto,23,CB,62,65
19,Martin Svensson,20,CAM,62,75
20,Patrick Schönfeld,20,ST,62,71
21,De Gea,18,GK,62,75
22,Carlos Moreno,23,CB,62,69
23,Hans Mulder,22,RB,62,68
24,Jasper Waalkens,20,RM,62,74
25,Emidio Rafael,23,LB,62,69
26,Kevin De Bruyne,18,CF,62,75
27,Miodrag Stošić,28,CB,62,64
28,Marco Tattini,18,RF,62,80
29,Aleš Chmelíček,29,CF,62,70
0,Marcos Gullón,20,CDM,62,69
1,Marcel Reichwein,23,ST,62,70
2,Charley Roussel Fomen,20,LB,62,79
3,Jonathan Mendes,20,LWM,62,70
4,Mário Rondon,23,ST,62,67
5,Kevin Kratz,22,CDM,62,72
6,Nino Paraíba,23,RB,62,68
7,Víctor Villa,20,ST,62,71
8,Thiago,25,GK,62,63
9,Murray Davidson,21,CM,62,64
10,Ignazio Carta,18,CM,62,75
11,Marcelo Aguas,19,ST,62,70
12,Anton Peterlin,22,CDM,62,72
13,David Marek,30,LWB,62,63
14,Badio,22,GK,62,69
15,Vladislav Ignatiev,22,CM,62,77
16,Enoque Vicente Paes,26,GK,62,66
17,Dinda,20,CAM,62,79
18,Cédric D'Ulivo,20,RB,62,78
19,Kim Hong-Il,21,CAM,62,70
20,Kristian Pavlovic,19,ST,62,66
21,Matthias Holst,27,CB,62,68
22,Emmanuel Gomez,18,CB,62,79
23,Karim Benyamina,27,ST,62,68
24,Sébastien Corchia,18,RB,62,79
25,Edwin Eziyodawe,21,ST,62,73
26,Mikael Dyrestam,17,CB,62,69
27,Lago Junior,18,ST,62,69
28,Cam Weaver,26,ST,62,65
29,Akinsola,18,ST,62,72
0,Gabriel Fernando Atz,28,CB,62,64
1,Alex Sandro,18,LWB,62,73
2,João Carlos,21,GK,62,67
3,Jamal Gay,20,ST,62,73
4,Luiz Henrique,26,CB,62,68
5,Luciano Civelli,22,LM,62,68
6,Marvin Pourie,18,ST,62,78
7,Danilo,21,GK,62,68
8,O'Brian White,23,ST,62,70
9,Abia Nale,22,ST,62,70
10,Chris Eylander,25,GK,62,67
11,Mike Grella,22,ST,62,72
12,Rodney Wallace,21,LM,62,67
13,Leonard Kweuke,22,ST,62,71
14,Xabi Etxebarría,22,CB,62,66
15,Reynaldo,20,CAM,62,74
16,Samir Saric,25,ST,62,70
17,Mostafa Abdellaoue,21,ST,62,72
18,Mac Kandji,24,ST,62,67
19,Adriá,23,LM,62,71
20,Zargo Touré,19,CDM,62,76
21,José Ángel,19,LB,62,75
22,Omar,21,RB,62,71
23,Theo Lewis Weeks,19,CDM,62,72
24,João Real,26,CB,62,64
25,Thimothée Kolodzieczak,17,LB,62,80
26,Ross Jenkins,18,CM,62,71
27,Quique,19,ST,62,74
28,Daniele Pedrelli,21,LM,62,73
29,Martyn Woolford,23,LWM,62,73
0,Troy Archibald-Henville,20,CB,62,66
1,Douglas,23,GK,62,72
2,Davy Claude Angan,21,ST,62,75
3,Dilaver Güclü,23,RWM,62,66
4,Anderson,21,CB,62,74
5,Eren Görür,22,ST,62,73
6,Maic Sema,20,RWM,62,68
7,Daniel Nordmark,21,RM,62,76
8,Pablo,22,ST,62,78
9,John Fleck,18,CM,62,81
10,Aidin Mahmutović,23,RF,62,72
11,Daniel Brosinski,21,RM,62,73
12,Lennart Hartmann,18,CDM,62,77
13,Max Fuxberg,24,LB,62,63
14,Piergiuseppe Maritato,20,ST,62,78
15,Bajram Sadrijaj,23,ST,62,68
16,Dani Carril,29,LB,62,66
17,Uri,22,ST,62,73
18,Dmitri Lencevič,26,SW,62,64
19,Diego Alonso Penny,25,GK,62,71
20,Maurizio Nassi,32,ST,62,67
21,Pasquale Schiattarella,22,LM,62,74
22,Joachim De Gasperi,27,ST,62,68
23,Alberto Marchesan,29,RWB,62,68
24,Siqueira Barras,24,CB,62,65
25,Jaycee Okwunwanne,23,ST,62,66
26,Thomas Schlieter,28,CB,62,66
27,Christoph Semmler,29,GK,62,67
28,Marinko Miletic,28,CB,62,67
29,Emmanuel Riviere,19,ST,62,77
0,Francesco Bolzoni,20,CDM,62,78
1,Marco Piccioni,33,CB,62,64
2,Yussif Chibsah,25,CM,62,66
3,Alvaro Estrada,22,CF,62,67
4,Sergey Pesyakov,20,GK,62,71
5,Andrey Ivanov,20,LB,62,73
6,Alexandr Stavpets,20,CF,62,70
7,Dmitriy Yatchenko,23,RB,62,67
8,Evgeniy Balyaykin,21,CAM,62,65
9,Roni,18,ST,62,70
10,Alex Cazumba,21,LB,62,70
11,Francisco Javier Acuña,21,LM,62,71
12,Kim Ho-Jun,25,GK,62,68
13,Nikolay Zhilyaev,22,ST,62,71
14,Lee Seung-Yeoul,20,CF,62,74
15,Christopher Nöthe,21,ST,62,71
16,Jude Ikechukwu Nworuh,20,ST,62,74
17,James Holland,20,CM,62,72
18,Rabiu,19,CDM,62,71
19,Cheikhou Kouyaté,19,CM,62,76
20,Nikola Gulan,20,CDM,62,78
21,Pat Phelan,24,CDM,62,66
22,Steven Lenhart,23,ST,62,67
23,Pavol Stano,31,CB,62,64
24,Samuel Di Carmine,20,ST,62,65
25,Mateo Musacchio,19,CB,62,78
26,Brek Shea,19,LM,62,79
27,David Hohs,21,GK,62,72
28,Tomáš Hubočan,23,CB,62,70
29,Patrick van Aanholt,19,LB,62,70
0,James Chester,20,CB,62,70
1,James McCarten,18,CB,62,75
2,Kenny Mansally,20,ST,62,67
3,Djordje Rakic,23,ST,62,74
4,Raúl Fuster,24,LB,62,63
5,Rubén Rosquete,20,ST,62,75
6,David Hubert,21,CDM,62,72
7,Shin Kwang Hoon,22,RM,62,73
8,Felipe Ramos,21,GK,62,82
9,Denis Petric,21,GK,62,66
10,Yoann Thuram-Ulien,20,GK,62,74
11,Chris Martin,20,ST,62,85
12,Luke Daniels,21,GK,62,65
13,Jordan Rhodes,19,ST,62,82
14,Stephen McGinn,20,CAM,62,72
15,Robbie Simpson,24,ST,62,65
16,Michele Arcari,31,GK,62,67
17,Zavon Hines,20,CF,62,75
18,Alan Judge,20,RWM,62,78
19,Gerardo Omar Castillo,22,LB,62,69
20,Jin-Hyung Song,22,CAM,62,73
21,Rick Verbeek,20,CM,62,68
22,Jo Coppens,18,GK,62,72
